# Theta(rad) Phi(rad) Memory(strain)
2.708269528956718464e+00 3.620818651595015591e+00 -1.373771966695129091e-26
2.708269528956718464e+00 3.727313317818398364e+00 -9.155928586132036053e-27
2.708269528956718464e+00 3.833807984041781136e+00 -4.171073370575873971e-27
2.708269528956718464e+00 3.940302650265163908e+00 1.402213524712130432e-27
2.708269528956718464e+00 4.046797316488547125e+00 6.726294678904831115e-27
2.708269528956718464e+00 4.153291982711929897e+00 1.179625577472769265e-26
2.708269528956718464e+00 4.259786648935312670e+00 1.634253822241301620e-26
2.708269528956718464e+00 4.366281315158695442e+00 2.067751787998141525e-26
2.708269528956718464e+00 4.472775981382078214e+00 2.392334758706233285e-26
2.708269528956718464e+00 4.579270647605460987e+00 2.619438791021616710e-26
2.708269528956718464e+00 4.685765313828843759e+00 2.691677648508869562e-26
2.708269528956718464e+00 4.792259980052226531e+00 2.660115557061367090e-26
2.708269528956718464e+00 4.898754646275609304e+00 2.497960045401822280e-26
2.708269528956718464e+00 5.005249312498992076e+00 2.209219638261696556e-26
2.708269528956718464e+00 5.111743978722374848e+00 1.805257146356843424e-26
2.708269528956718464e+00 5.218238644945757621e+00 1.334218870033096613e-26
2.708269528956718464e+00 5.324733311169140393e+00 8.548448918332171833e-27
2.708269528956718464e+00 5.431227977392523165e+00 3.301694117964753614e-27
2.708269528956718464e+00 5.537722643615905938e+00 -2.026755251800032730e-27
2.708269528956718464e+00 5.644217309839288710e+00 -7.205251489822950571e-27
2.708269528956718464e+00 5.750711976062672370e+00 -1.215272962793686785e-26
2.708269528956718464e+00 5.857206642286055143e+00 -1.654899533310590207e-26
2.708269528956718464e+00 5.963701308509437915e+00 -1.951704940214177869e-26
2.708269528956718464e+00 6.070195974732820687e+00 -2.195032868924498510e-26
2.708269528956718464e+00 6.176690640956203460e+00 -2.323695938700225795e-26
2.708269528956718464e+00 6.283185307179586232e+00 -2.323555153100229232e-26
2.816600310114987238e+00 0.000000000000000000e+00 -1.532917550081944704e-26
2.816600310114987238e+00 1.064946662233828140e-01 -1.468502509828601261e-26
2.816600310114987238e+00 2.129893324467656279e-01 -1.322923877663546209e-26
2.816600310114987238e+00 3.194839986701484280e-01 -1.123502974559304452e-26
2.816600310114987238e+00 4.259786648935312559e-01 -8.630379219882110823e-27
2.816600310114987238e+00 5.324733311169140837e-01 -5.500118537744315508e-27
2.816600310114987238e+00 6.389679973402968560e-01 -2.210155764489433104e-27
2.816600310114987238e+00 7.454626635636797394e-01 1.389187663905767607e-27
2.816600310114987238e+00 8.519573297870625117e-01 4.849019636356518402e-27
2.816600310114987238e+00 9.584519960104452840e-01 7.985035912505392824e-27
2.816600310114987238e+00 1.064946662233828167e+00 1.087737971980852918e-26
2.816600310114987238e+00 1.171441328457210940e+00 1.347101043567530107e-26
2.816600310114987238e+00 1.277935994680593712e+00 1.572529564947429799e-26
2.816600310114987238e+00 1.384430660903976484e+00 1.713117250109932526e-26
2.816600310114987238e+00 1.490925327127359479e+00 1.801629104186654575e-26
2.816600310114987238e+00 1.597419993350742251e+00 1.821392275011449127e-26
2.816600310114987238e+00 1.703914659574125023e+00 1.779500526508549001e-26
2.816600310114987238e+00 1.810409325797507796e+00 1.656710932805513455e-26
2.816600310114987238e+00 1.916903992020890568e+00 1.467359018355941979e-26
2.816600310114987238e+00 2.023398658244273562e+00 1.236993238962268061e-26
2.816600310114987238e+00 2.129893324467656335e+00 9.893641912540625256e-27
2.816600310114987238e+00 2.236387990691039107e+00 6.838522852728715416e-27
2.816600310114987238e+00 2.342882656914421879e+00 3.447929717829150397e-27
2.816600310114987238e+00 2.449377323137804652e+00 -1.467712948772913357e-28
2.816600310114987238e+00 2.555871989361187424e+00 -3.617047658795057222e-27
2.816600310114987238e+00 2.662366655584570196e+00 -6.605383477378226698e-27
2.816600310114987238e+00 2.768861321807952969e+00 -9.204419923115863304e-27
2.816600310114987238e+00 2.875355988031336185e+00 -1.145461839472791282e-26
2.816600310114987238e+00 2.981850654254718958e+00 -1.321736013179662046e-26
2.816600310114987238e+00 3.088345320478101730e+00 -1.440357396829767887e-26
2.816600310114987238e+00 3.194839986701484502e+00 -1.492169189936198638e-26
2.816600310114987238e+00 3.301334652924867274e+00 -1.424971736027440719e-26
2.816600310114987238e+00 3.407829319148250047e+00 -1.322831678897092742e-26
2.816600310114987238e+00 3.514323985371632819e+00 -1.157002268957627280e-26
2.816600310114987238e+00 3.620818651595015591e+00 -9.427858190064068202e-27
2.816600310114987238e+00 3.727313317818398364e+00 -6.900088215183151007e-27
2.816600310114987238e+00 3.833807984041781136e+00 -3.799685705086419186e-27
2.816600310114987238e+00 3.940302650265163908e+00 -5.453524646413006096e-28
2.816600310114987238e+00 4.046797316488547125e+00 3.128479719791246604e-27
2.816600310114987238e+00 4.153291982711929897e+00 6.280844933581298270e-27
2.816600310114987238e+00 4.259786648935312670e+00 9.057792565741702963e-27
2.816600310114987238e+00 4.366281315158695442e+00 1.143384976767870278e-26
2.816600310114987238e+00 4.472775981382078214e+00 1.350813738789891203e-26
2.816600310114987238e+00 4.579270647605460987e+00 1.510674208809383505e-26
2.816600310114987238e+00 4.685765313828843759e+00 1.581019502901111227e-26
2.816600310114987238e+00 4.792259980052226531e+00 1.542796402577337323e-26
2.816600310114987238e+00 4.898754646275609304e+00 1.441675109126836642e-26
2.816600310114987238e+00 5.005249312498992076e+00 1.241138693445025634e-26
2.816600310114987238e+00 5.111743978722374848e+00 9.782281661138510219e-27
2.816600310114987238e+00 5.218238644945757621e+00 6.786530497397619290e-27
2.816600310114987238e+00 5.324733311169140393e+00 3.741799120693607003e-27
2.816600310114987238e+00 5.431227977392523165e+00 3.738958592069632239e-28
2.816600310114987238e+00 5.537722643615905938e+00 -2.963047711515686648e-27
2.816600310114987238e+00 5.644217309839288710e+00 -6.110220520089040640e-27
2.816600310114987238e+00 5.750711976062672370e+00 -8.902650411742533003e-27
2.816600310114987238e+00 5.857206642286055143e+00 -1.145715126082481696e-26
2.816600310114987238e+00 5.963701308509437915e+00 -1.349387039436027873e-26
2.816600310114987238e+00 6.070195974732820687e+00 -1.470116151877235647e-26
2.816600310114987238e+00 6.176690640956203460e+00 -1.529285230424089054e-26
2.816600310114987238e+00 6.283185307179586232e+00 -1.532917550081944991e-26
2.924931091273255568e+00 0.000000000000000000e+00 -7.878422192640392450e-27
2.924931091273255568e+00 1.064946662233828140e-01 -7.790718596619496537e-27
2.924931091273255568e+00 2.129893324467656279e-01 -6.732466932890869813e-27
2.924931091273255568e+00 3.194839986701484280e-01 -5.544794457667330716e-27
2.924931091273255568e+00 4.259786648935312559e-01 -3.778985562572591428e-27
2.924931091273255568e+00 5.324733311169140837e-01 -1.889700890864489441e-27
2.924931091273255568e+00 6.389679973402968560e-01 -3.079349304101603502e-28
2.924931091273255568e+00 7.454626635636797394e-01 1.614591766498058719e-27
2.924931091273255568e+00 8.519573297870625117e-01 3.232316810372369598e-27
2.924931091273255568e+00 9.584519960104452840e-01 4.974669448579537520e-27
2.924931091273255568e+00 1.064946662233828167e+00 6.438680341415675378e-27
2.924931091273255568e+00 1.171441328457210940e+00 7.663628242753550585e-27
2.924931091273255568e+00 1.277935994680593712e+00 8.932845231680304031e-27
2.924931091273255568e+00 1.384430660903976484e+00 9.469978791249551952e-27
2.924931091273255568e+00 1.490925327127359479e+00 1.011089975948890901e-26
2.924931091273255568e+00 1.597419993350742251e+00 9.945766690319810811e-27
2.924931091273255568e+00 1.703914659574125023e+00 9.764224124233256787e-27
2.924931091273255568e+00 1.810409325797507796e+00 9.155011861079789323e-27
2.924931091273255568e+00 1.916903992020890568e+00 8.135772821473461627e-27
2.924931091273255568e+00 2.023398658244273562e+00 7.218485239211503442e-27
2.924931091273255568e+00 2.129893324467656335e+00 5.581553422871031118e-27
2.924931091273255568e+00 2.236387990691039107e+00 4.353091023925806175e-27
2.924931091273255568e+00 2.342882656914421879e+00 2.649279196531377505e-27
2.924931091273255568e+00 2.449377323137804652e+00 1.174587729741037355e-27
2.924931091273255568e+00 2.555871989361187424e+00 -3.613664752935651915e-28
2.924931091273255568e+00 2.662366655584570196e+00 -2.322533176643972440e-27
2.924931091273255568e+00 2.768861321807952969e+00 -3.208886064830839058e-27
2.924931091273255568e+00 2.875355988031336185e+00 -4.591213195798086174e-27
2.924931091273255568e+00 2.981850654254718958e+00 -5.537874921995573550e-27
2.924931091273255568e+00 3.088345320478101730e+00 -6.412696337326418473e-27
2.924931091273255568e+00 3.194839986701484502e+00 -6.676341840043424477e-27
2.924931091273255568e+00 3.301334652924867274e+00 -6.490593444434181141e-27
2.924931091273255568e+00 3.407829319148250047e+00 -6.291950511125312462e-27
2.924931091273255568e+00 3.514323985371632819e+00 -5.598539767852955011e-27
2.924931091273255568e+00 3.620818651595015591e+00 -5.012627329165379038e-27
2.924931091273255568e+00 3.727313317818398364e+00 -3.537670824163944963e-27
2.924931091273255568e+00 3.833807984041781136e+00 -2.357758879941954062e-27
2.924931091273255568e+00 3.940302650265163908e+00 -1.041466811370747702e-27
2.924931091273255568e+00 4.046797316488547125e+00 5.413958399750106341e-28
2.924931091273255568e+00 4.153291982711929897e+00 1.941300335901596230e-27
2.924931091273255568e+00 4.259786648935312670e+00 3.711567290555290461e-27
2.924931091273255568e+00 4.366281315158695442e+00 4.592621601270913041e-27
2.924931091273255568e+00 4.472775981382078214e+00 5.757665628447235415e-27
2.924931091273255568e+00 4.579270647605460987e+00 6.432104046072833155e-27
2.924931091273255568e+00 4.685765313828843759e+00 6.507376539933626814e-27
2.924931091273255568e+00 4.792259980052226531e+00 6.529138105609727357e-27
2.924931091273255568e+00 4.898754646275609304e+00 5.755848239572069108e-27
2.924931091273255568e+00 5.005249312498992076e+00 5.409581908805087037e-27
2.924931091273255568e+00 5.111743978722374848e+00 3.811190923397024228e-27
2.924931091273255568e+00 5.218238644945757621e+00 2.547754632819188289e-27
2.924931091273255568e+00 5.324733311169140393e+00 1.150000337813114509e-27
2.924931091273255568e+00 5.431227977392523165e+00 -5.787479301830129343e-28
2.924931091273255568e+00 5.537722643615905938e+00 -2.009546480228189912e-27
2.924931091273255568e+00 5.644217309839288710e+00 -4.161794857600124908e-27
2.924931091273255568e+00 5.750711976062672370e+00 -5.182642503801020917e-27
2.924931091273255568e+00 5.857206642286055143e+00 -6.390186895152380143e-27
2.924931091273255568e+00 5.963701308509437915e+00 -7.308461885139977689e-27
2.924931091273255568e+00 6.070195974732820687e+00 -7.747752067748182675e-27
2.924931091273255568e+00 6.176690640956203460e+00 -8.105737212533772310e-27
2.924931091273255568e+00 6.283185307179586232e+00 -7.878422192640391015e-27
3.033261872431524342e+00 0.000000000000000000e+00 -1.654511648666491967e-27
3.033261872431524342e+00 1.064946662233828140e-01 -1.578100027149462416e-27
3.033261872431524342e+00 2.129893324467656279e-01 -1.451967570891525883e-27
3.033261872431524342e+00 3.194839986701484280e-01 -7.738756051579570043e-28
3.033261872431524342e+00 4.259786648935312559e-01 -3.956743947784761381e-28
3.033261872431524342e+00 5.324733311169140837e-01 -8.688332837073255526e-29
3.033261872431524342e+00 6.389679973402968560e-01 7.803896809992399060e-28
3.033261872431524342e+00 7.454626635636797394e-01 1.319079321769179831e-27
3.033261872431524342e+00 8.519573297870625117e-01 1.753057600996442319e-27
3.033261872431524342e+00 9.584519960104452840e-01 2.324721953213473989e-27
3.033261872431524342e+00 1.064946662233828167e+00 2.921095270147166822e-27
3.033261872431524342e+00 1.171441328457210940e+00 3.226340884462021593e-27
3.033261872431524342e+00 1.277935994680593712e+00 3.586717107003166473e-27
3.033261872431524342e+00 1.384430660903976484e+00 4.132691808570210546e-27
3.033261872431524342e+00 1.490925327127359479e+00 4.058806049767119517e-27
3.033261872431524342e+00 1.597419993350742251e+00 4.054650150929556610e-27
3.033261872431524342e+00 1.703914659574125023e+00 4.153254872082710160e-27
3.033261872431524342e+00 1.810409325797507796e+00 3.974202326822242376e-27
3.033261872431524342e+00 1.916903992020890568e+00 3.627024914113129209e-27
3.033261872431524342e+00 2.023398658244273562e+00 3.398185788811945511e-27
3.033261872431524342e+00 2.129893324467656335e+00 3.104064609371176740e-27
3.033261872431524342e+00 2.236387990691039107e+00 2.417068264269390252e-27
3.033261872431524342e+00 2.342882656914421879e+00 1.961874376663635294e-27
3.033261872431524342e+00 2.449377323137804652e+00 1.526091013322217179e-27
3.033261872431524342e+00 2.555871989361187424e+00 7.621680615579921568e-28
3.033261872431524342e+00 2.662366655584570196e+00 2.722945277144832486e-28
3.033261872431524342e+00 2.768861321807952969e+00 -7.100239163710575336e-29
3.033261872431524342e+00 2.875355988031336185e+00 -5.695793305402670888e-28
3.033261872431524342e+00 2.981850654254718958e+00 -1.105061481102929949e-27
3.033261872431524342e+00 3.088345320478101730e+00 -1.136632961547010105e-27
3.033261872431524342e+00 3.194839986701484502e+00 -1.317565056223416588e-27
3.033261872431524342e+00 3.301334652924867274e+00 -1.666757774843898548e-27
3.033261872431524342e+00 3.407829319148250047e+00 -1.410833208982876396e-27
3.033261872431524342e+00 3.514323985371632819e+00 -1.180771658359880393e-27
3.033261872431524342e+00 3.620818651595015591e+00 -1.060859754970942889e-27
3.033261872431524342e+00 3.727313317818398364e+00 -7.901519846645415706e-28
3.033261872431524342e+00 3.833807984041781136e+00 -2.859039371555088047e-28
3.033261872431524342e+00 3.940302650265163908e+00 -5.670731207109722109e-29
3.033261872431524342e+00 4.046797316488547125e+00 2.168836365548179886e-28
3.033261872431524342e+00 4.153291982711929897e+00 9.330139530239940642e-28
3.033261872431524342e+00 4.259786648935312670e+00 1.071990585742117988e-27
3.033261872431524342e+00 4.366281315158695442e+00 1.198257429248033368e-27
3.033261872431524342e+00 4.472775981382078214e+00 1.533362664885318703e-27
3.033261872431524342e+00 4.579270647605460987e+00 1.740955316554473859e-27
3.033261872431524342e+00 4.685765313828843759e+00 1.683285908517957389e-27
3.033261872431524342e+00 4.792259980052226531e+00 1.742069319961739231e-27
3.033261872431524342e+00 4.898754646275609304e+00 1.822491027719174431e-27
3.033261872431524342e+00 5.005249312498992076e+00 1.345922972516383178e-27
3.033261872431524342e+00 5.111743978722374848e+00 1.019219474069558245e-27
3.033261872431524342e+00 5.218238644945757621e+00 8.140339568195569832e-28
3.033261872431524342e+00 5.324733311169140393e+00 2.379855115632360305e-28
3.033261872431524342e+00 5.431227977392523165e+00 -3.021713934181257608e-28
3.033261872431524342e+00 5.537722643615905938e+00 -6.310021050878141907e-28
3.033261872431524342e+00 5.644217309839288710e+00 -9.870099858621518008e-28
3.033261872431524342e+00 5.750711976062672370e+00 -1.559776467081015187e-27
3.033261872431524342e+00 5.857206642286055143e+00 -1.633041860614580087e-27
3.033261872431524342e+00 5.963701308509437915e+00 -1.761984829688718552e-27
3.033261872431524342e+00 6.070195974732820687e+00 -2.100170418770666633e-27
3.033261872431524342e+00 6.176690640956203460e+00 -1.934109936040076382e-27
3.033261872431524342e+00 6.283185307179586232e+00 -1.654511648666491967e-27
3.141592653589793116e+00 0.000000000000000000e+00 5.452673627053958378e-28
3.141592653589793116e+00 1.064946662233828140e-01 5.452673627053954791e-28
3.141592653589793116e+00 2.129893324467656279e-01 5.452673627053961966e-28
3.141592653589793116e+00 3.194839986701484280e-01 5.452673627053965553e-28
3.141592653589793116e+00 4.259786648935312559e-01 5.452673627053967347e-28
3.141592653589793116e+00 5.324733311169140837e-01 5.452673627053982593e-28
3.141592653589793116e+00 6.389679973402968560e-01 5.452673627053979902e-28
3.141592653589793116e+00 7.454626635636797394e-01 5.452673627053986180e-28
3.141592653589793116e+00 8.519573297870625117e-01 5.452673627053982593e-28
3.141592653589793116e+00 9.584519960104452840e-01 5.452673627053983490e-28
3.141592653589793116e+00 1.064946662233828167e+00 5.452673627053985283e-28
3.141592653589793116e+00 1.171441328457210940e+00 5.452673627053990664e-28
3.141592653589793116e+00 1.277935994680593712e+00 5.452673627053997839e-28
3.141592653589793116e+00 1.384430660903976484e+00 5.452673627053996045e-28
3.141592653589793116e+00 1.490925327127359479e+00 5.452673627053994251e-28
3.141592653589793116e+00 1.597419993350742251e+00 5.452673627053992458e-28
3.141592653589793116e+00 1.703914659574125023e+00 5.452673627053995148e-28
3.141592653589793116e+00 1.810409325797507796e+00 5.452673627053999632e-28
3.141592653589793116e+00 1.916903992020890568e+00 5.452673627053992458e-28
3.141592653589793116e+00 2.023398658244273562e+00 5.452673627054002323e-28
3.141592653589793116e+00 2.129893324467656335e+00 5.452673627054000529e-28
3.141592653589793116e+00 2.236387990691039107e+00 5.452673627053993355e-28
3.141592653589793116e+00 2.342882656914421879e+00 5.452673627053996045e-28
3.141592653589793116e+00 2.449377323137804652e+00 5.452673627053995148e-28
3.141592653589793116e+00 2.555871989361187424e+00 5.452673627053990664e-28
3.141592653589793116e+00 2.662366655584570196e+00 5.452673627053985283e-28
3.141592653589793116e+00 2.768861321807952969e+00 5.452673627053980799e-28
3.141592653589793116e+00 2.875355988031336185e+00 5.452673627053972728e-28
3.141592653589793116e+00 2.981850654254718958e+00 5.452673627053974521e-28
3.141592653589793116e+00 3.088345320478101730e+00 5.452673627053965553e-28
3.141592653589793116e+00 3.194839986701484502e+00 5.452673627053969140e-28
3.141592653589793116e+00 3.301334652924867274e+00 5.452673627053963759e-28
3.141592653589793116e+00 3.407829319148250047e+00 5.452673627053961966e-28
3.141592653589793116e+00 3.514323985371632819e+00 5.452673627053952997e-28
3.141592653589793116e+00 3.620818651595015591e+00 5.452673627053951204e-28
3.141592653589793116e+00 3.727313317818398364e+00 5.452673627053950307e-28
3.141592653589793116e+00 3.833807984041781136e+00 5.452673627053945823e-28
3.141592653589793116e+00 3.940302650265163908e+00 5.452673627053946719e-28
3.141592653589793116e+00 4.046797316488547125e+00 5.452673627053945823e-28
3.141592653589793116e+00 4.153291982711929897e+00 5.452673627053942235e-28
3.141592653589793116e+00 4.259786648935312670e+00 5.452673627053944029e-28
3.141592653589793116e+00 4.366281315158695442e+00 5.452673627053933267e-28
3.141592653589793116e+00 4.472775981382078214e+00 5.452673627053934164e-28
3.141592653589793116e+00 4.579270647605460987e+00 5.452673627053936854e-28
3.141592653589793116e+00 4.685765313828843759e+00 5.452673627053932370e-28
3.141592653589793116e+00 4.792259980052226531e+00 5.452673627053936854e-28
3.141592653589793116e+00 4.898754646275609304e+00 5.452673627053933267e-28
3.141592653589793116e+00 5.005249312498992076e+00 5.452673627053938648e-28
3.141592653589793116e+00 5.111743978722374848e+00 5.452673627053936854e-28
3.141592653589793116e+00 5.218238644945757621e+00 5.452673627053935061e-28
3.141592653589793116e+00 5.324733311169140393e+00 5.452673627053935061e-28
3.141592653589793116e+00 5.431227977392523165e+00 5.452673627053935957e-28
3.141592653589793116e+00 5.537722643615905938e+00 5.452673627053942235e-28
3.141592653589793116e+00 5.644217309839288710e+00 5.452673627053941338e-28
3.141592653589793116e+00 5.750711976062672370e+00 5.452673627053943132e-28
3.141592653589793116e+00 5.857206642286055143e+00 5.452673627053941338e-28
3.141592653589793116e+00 5.963701308509437915e+00 5.452673627053947616e-28
3.141592653589793116e+00 6.070195974732820687e+00 5.452673627053951204e-28
3.141592653589793116e+00 6.176690640956203460e+00 5.452673627053949410e-28
3.141592653589793116e+00 6.283185307179586232e+00 5.452673627053958378e-28
