logE_grb,logE_aft,logr,logend_grb,beta,theta,log_prob,E_grb,E_aft,r,end_grb,snr
50.323410715215076,54.916954815900255,7.001970141376124,1.9576144311332162,0.95854149170193,0.5530913971342852,-0.8906158972189991,2.105768938264528e+50,8.259520128657023e+54,10045467.232855204,90.70149201242148,9.023057395573714
50.323410715215076,54.916954815900255,7.001970141376124,1.9576144311332162,0.95854149170193,0.5530913971342852,-0.8906158972189991,2.105768938264528e+50,8.259520128657023e+54,10045467.232855204,90.70149201242148,9.023057395573714
50.323410715215076,54.916954815900255,7.001970141376124,1.9576144311332162,0.95854149170193,0.5530913971342852,-0.8906158972189991,2.105768938264528e+50,8.259520128657023e+54,10045467.232855204,90.70149201242148,9.023057395573714
48.93173295804516,54.61577032214956,6.592564134911955,1.6042383552816293,0.9701668058497807,0.4194263178564205,-0.8923248380799745,8.545411052400996e+48,4.1282911841589535e+54,3913489.1573831574,40.201138755731364,15.430209386785737
48.93173295804516,54.61577032214956,6.592564134911955,1.6042383552816293,0.9701668058497807,0.4194263178564205,-0.8923248380799745,8.545411052400996e+48,4.1282911841589535e+54,3913489.1573831574,40.201138755731364,15.430209386785737
48.93173295804516,54.61577032214956,6.592564134911955,1.6042383552816293,0.9701668058497807,0.4194263178564205,-0.8923248380799745,8.545411052400996e+48,4.1282911841589535e+54,3913489.1573831574,40.201138755731364,15.430209386785737
48.93173295804516,54.61577032214956,6.592564134911955,1.6042383552816293,0.9701668058497807,0.4194263178564205,-0.8923248380799745,8.545411052400996e+48,4.1282911841589535e+54,3913489.1573831574,40.201138755731364,15.430209386785737
48.93173295804516,54.61577032214956,6.592564134911955,1.6042383552816293,0.9701668058497807,0.4194263178564205,-0.8923248380799745,8.545411052400996e+48,4.1282911841589535e+54,3913489.1573831574,40.201138755731364,15.430209386785737
48.93173295804516,54.61577032214956,6.592564134911955,1.6042383552816293,0.9701668058497807,0.4194263178564205,-0.8923248380799745,8.545411052400996e+48,4.1282911841589535e+54,3913489.1573831574,40.201138755731364,15.430209386785737
49.98591407966082,54.32760782499152,6.482273573830353,1.2809813700795427,0.9602280433891802,0.39562724076109823,-0.8961681136043161,9.68086312190908e+49,2.1262181690972587e+54,3035802.916300512,19.0977133339187,9.9339526700655
